"t1_60_ico_bin_ppm","t1_60_ico_nat_ppm","t1_60_ico_zf_ppm","t2_60_ico_bin_ppm","t2_60_ico_nat_ppm","t2_60_ico_zf_ppm","t2_400_ico_bin_ppm","t2_400_ico_pbin_ppm","t2_400_ico_nat_ppm","t2_400_ico_zf_ppm"
"","","","","","","","","","6.59544"
"","","","","","","","","","6.59592"
"","","","","","","","","","6.59641"
"","","","","","","","","","6.5969"
"","","","","","","","","","6.59739"
"","","","","","","","","","6.59788"
"","","","","","","","","","6.59837"
"","","","","","","","","","6.59885"
"","","","","","","","","","6.59934"
"","","","","","","","","","6.59983"
"","","","","","","","","","6.60032"
"","","","","","","","","","6.60081"
"","","","","","","","","","6.6013"
"","","","","","","","","","6.60178"
"","","","","","","","","","6.60227"
"","","","","","","","","","6.60276"
"","","","","","","","","","6.60325"
"","","","","","","","","","6.60374"
"","","","","","","","","","6.60422"
"","","","","","","","","","6.60471"
"","","","","","","","","","6.6052"
"","","","","","","","","","6.60569"
"","","","","","","","","","6.60618"
"","","","","","","","","","6.60667"
"","","","","","","","","","6.60715"
"","","","","","","","","","6.60764"
"","","","","","","","","","6.60813"
"","","","","","","","","","6.60862"
"","","","","","","","","","6.60911"
"","","","","","","","","","6.6096"
"","","","","","","","","","6.61008"
"","","","","","","","","","6.61057"
"","","","","","","","","","6.61106"
"","","","","","","","","","6.61155"
"","","","","","","","","","6.61204"
"","","","","","","","","","6.61253"
"","","","","","","","","","6.61301"
"","","","","","","","","","6.6135"
"","","","","","","","","","6.61399"
"","","","","","","","","","6.61448"
"","","","","","","","","","6.61497"
"","","","","","","","","","6.61546"
"","","","","","","","","","6.61594"
"","","","","","","","","","6.61643"
"","","","","","","","","","6.61692"
"","","","","","","","","","6.61741"
"","","","","","","","","","6.6179"
"","","","","","","","","","6.61839"
"","","","","","","","","","6.61887"
"","","","","","","","","","6.61936"
"","","","","","","","","","6.61985"
"","","","","","","","","","6.62034"
"","","","","","","","","","6.62083"
"","","","","","","","","","6.62131"
"","","","","","","","","","6.6218"
"","","","","","","","","","6.62229"
"","","","","","","","","","6.62278"
"","","","","","","","","","6.62327"
"","","","","","","","","","6.62376"
"","","","","","","","","","6.62424"
"","","","","","","","","","6.62473"
"","","","","","","","","","6.62522"
"","","","","","","","","","6.62571"
"","","","","","","","","","6.6262"
"","","","","","","","","","6.62669"
"","","","","","","","","","6.62717"
"","","","","","","","","","6.62766"
"","","","","","","","","","6.62815"
"","","","","","","","","","6.62864"
"","","","","","","","","","6.62913"
"","","","","","","","","","6.62962"
"","","","","","","","","","6.6301"
"","","","","","","","","","6.63059"
"","","","","","","","","","6.63108"
"","","","","","","","","","6.63157"
"","","","","","","","","","6.63206"
"","","","","","","","","","6.63255"
"","","","","","","","","","6.63303"
"","","","","","","","","","6.63352"
"","","","","","","","","","6.63401"
"","","","","","","","","","6.6345"
"","","","","","","","","","6.63499"
"","","","","","","","","","6.63548"
"","","","","","","","","","6.63596"
"","","","","","","","","","6.63645"
"","","","","","","","","","6.63694"
"","","","","","","","","","6.63743"
"","","","","","","","","","6.63792"
"","","","","","","","","","6.63841"
"","","","","","","","","","6.63889"
"","","","","","","","","","6.63938"
"","","","","","","","","","6.63987"
"","","","","","","","","","6.64036"
"","","","","","","","","","6.64085"
"","","","","","","","","","6.64133"
"","","","","","","","","","6.64182"
"","","","","","","","","","6.64231"
"","","","","","","","","","6.6428"
"","","","","","","","","","6.64329"
"","","","","","","","","","6.64378"
"","","","","","","","","","6.64426"
"","","","","","","","","","6.64475"
"","","","","","","","","","6.64524"
"","","","","","","","","","6.64573"
"","","","","","","","","","6.64622"
"","","","","","","","","","6.64671"
"","","","","","","","","","6.64719"
"","","","","","","","","","6.64768"
"","","","","","","","","","6.64817"
"","","","","","","","","","6.64866"
"","","","","","","","","","6.64915"
"","","","","","","","","","6.64964"
"","","","","","","","","","6.65012"
"","","","","","","","","","6.65061"
"","","","","","","","","","6.6511"
"","","","","","","","","","6.65159"
"","","","","","","","","","6.65208"
"","","","","","","","","","6.65257"
"","","","","","","","","","6.65305"
"","","","","","","","","","6.65354"
"","","","","","","","","","6.65403"
"","","","","","","","","","6.65452"
"","","","","","","","","","6.65501"
"","","","","","","","","","6.6555"
"","","","","","","","","","6.65598"
"","","","","","","","","","6.65647"
"","","","","","","","","","6.65696"
"","","","","","","","","","6.65745"
"","","","","","","","","","6.65794"
"","","","","","","","","","6.65842"
"","","","","","","","","","6.65891"
"","","","","","","","","","6.6594"
"","","","","","","","","","6.65989"
"","","","","","","","","","6.66038"
"","","","","","","","","","6.66087"
"","","","","","","","","","6.66135"
"","","","","","","","","","6.66184"
"","","","","","","","","","6.66233"
"","","","","","","","","","6.66282"
"","","","","","","","","","6.66331"
"","","","","","","","","","6.6638"
"","","","","","","","","","6.66428"
"","","","","","","","","","6.66477"
"","","","","","","","","","6.66526"
"","","","","","","","","","6.66575"
"","","","","","","","","","6.66624"
"","","","","","","","","","6.66673"
"","","","","","","","","","6.66721"
"","","","","","","","","","6.6677"
"","","","","","","","","","6.66819"
"","","","","","","","","","6.66868"
"","","","","","","","","","6.66917"
"","","","","","","","","","6.66966"
"","","","","","","","","","6.67014"
"","","","","","","","","","6.67063"
"","","","","","","","","","6.67112"
"","","","","","","","","","6.67161"
"","","","","","","","","","6.6721"
"","","","","","","","","","6.67259"
"","","","","","","","","","6.67307"
"","","","","","","","","","6.67356"
"","","","","","","","","","6.67405"
"","","","","","","","","","6.67454"
"","","","","","","","","","6.67503"
"","","","","","","","","","6.67551"
"","","","","","","","","","6.676"
"","","","","","","","","","6.67649"
"","","","","","","","","","6.67698"
"","","","","","","","","","6.67747"
"","","","","","","","","","6.67796"
"","","","","","","","","","6.67844"
"","","","","","","","","","6.67893"
"","","","","","","","","","6.67942"
"","","","","","","","","","6.67991"
"","","","","","","","","","6.6804"
"","","","","","","","","","6.68089"
"","","","","","","","","","6.68137"
"","","","","","","","","","6.68186"
"","","","","","","","","","6.68235"
"","","","","","","","","","6.68284"
"","","","","","","","","","6.68333"
"","","","","","","","","","6.68382"
"","","","","","","","","","6.6843"
"","","","","","","","","","6.68479"
"","","","","","","","","","6.68528"
"","","","","","","","","","6.68577"
"","","","","","","","","","6.68626"
"","","","","","","","","","6.68675"
"","","","","","","","","","6.68723"
"","","","","","","","","","6.68772"
"","","","","","","","","","6.68821"
"","","","","","","","","","6.6887"
"","","","","","","","","","6.68919"
"","","","","","","","","","6.68968"
"","","","","","","","","","6.69016"
"","","","","","","","","","6.69065"
"","","","","","","","","","6.69114"
"","","","","","","","","","6.69163"
"","","","","","","","","","6.69212"
"","","","","","","","","","6.6926"
"","","","","","","","","","6.69309"
"","","","","","","","","","6.69358"
"","","","","","","","","","6.69407"
"","","","","","","","","","6.69456"
"","","","","","","","","","6.69505"
"","","","","","","","","","6.69553"
"","","","","","","","","","6.69602"
"","","","","","","","","","6.69651"
"","","","","","","","","","6.697"
"","","","","","","","","","6.69749"
"","","","","","","","","","6.69798"
"","","","","","","","","","6.69846"
"","","","","","","","","","6.69895"
"","","","","","","","","","6.69944"
"","","","","","","","","","6.69993"
"","","","","","","","","","6.70042"
"","","","","","","","","","6.70091"
"","","","","","","","","","6.70139"
"","","","","","","","","","6.70188"
"","","","","","","","","","6.70237"
"","","","","","","","","","6.70286"
"","","","","","","","","","6.70335"
"","","","","","","","","","6.70384"
"","","","","","","","","","6.70432"
"","","","","","","","","","6.70481"
"","","","","","","","","","6.7053"
"","","","","","","","","","6.70579"
"","","","","","","","","","6.70628"
"","","","","","","","","","6.70677"
"","","","","","","","","","6.70725"
"","","","","","","","","","6.70774"
"","","","","","","","","","6.70823"
"","","","","","","","","","6.70872"
"","","","","","","","","","6.70921"
"","","","","","","","","","6.7097"
"","","","","","","","","","6.71018"
"","","","","","","","","","6.71067"
"","","","","","","","","","6.71116"
"","","","","","","","","","6.71165"
"","","","","","","","","","6.71214"
"","","","","","","","","","6.71262"
"","","","","","","","","","6.71311"
"","","","","","","","","","6.7136"
"","","","","","","","","","6.71409"
"","","","","","","","","","6.71458"
"","","","","","","","","","6.71507"
"","","","","","","","","","6.71555"
"","","","","","","","","","6.71604"
"","","","","","","","","","6.71653"
"","","","","","","","","","6.71702"
"","","","","","","","","","6.71751"
"","","","","","","","","","6.718"
"","","","","","","","","","6.71848"
"","","","","","","","","","6.71897"
"","","","","","","","","","6.71946"
"","","","","","","","","","6.71995"
"","","","","","","","","","6.72044"
"","","","","","","","","","6.72093"
"","","","","","","","","","6.72141"
"","","","","","","","","","6.7219"
"","","","","","","","","","6.72239"
"","","","","","","","","","6.72288"
"","","","","","","","","","6.72337"
"","","","","","","","","","6.72386"
"","","","","","","","","","6.72434"
"","","","","","","","","","6.72483"
"","","","","","","","","","6.72532"
"","","","","","","","","","6.72581"
"","","","","","","","","","6.7263"
"","","","","","","","","","6.72679"
"","","","","","","","","","6.72727"
"","","","","","","","","","6.72776"
"","","","","","","","","","6.72825"
"","","","","","","","","","6.72874"
"","","","","","","","","","6.72923"
"","","","","","","","","","6.72971"
"","","","","","","","","","6.7302"
"","","","","","","","","","6.73069"
"","","","","","","","","","6.73118"
"","","","","","","","","","6.73167"
"","","","","","","","","","6.73216"
"","","","","","","","","","6.73264"
"","","","","","","","","","6.73313"
"","","","","","","","","","6.73362"
"","","","","","","","","","6.73411"
"","","","","","","","","","6.7346"
"","","","","","","","","","6.73509"
"","","","","","","","","","6.73557"
"","","","","","","","","","6.73606"
"","","","","","","","","","6.73655"
"","","","","","","","","","6.73704"
"","","","","","","","","","6.73753"
"","","","","","","","","","6.73802"
"","","","","","","","","","6.7385"
"","","","","","","","","","6.73899"
"","","","","","","","","","6.73948"
"","","","","","","","","","6.73997"
"","","","","","","","","","6.74046"
"","","","","","","","","","6.74095"
"","","","","","","","","","6.74143"
"","","","","","","","","","6.74192"
"","","","","","","","","","6.74241"
"","","","","","","","","","6.7429"
"","","","","","","","","","6.74339"
"","","","","","","","","","6.74388"
"","","","","","","","","","6.74436"
"","","","","","","","","","6.74485"
"","","","","","","","","","6.74534"
"","","","","","","","","","6.74583"
"","","","","","","","","","6.74632"
"","","","","","","","","","6.7468"
"","","","","","","","","","6.74729"
"","","","","","","","","","6.74778"
"","","","","","","","","","6.74827"
"","","","","","","","","","6.74876"
"","","","","","","","","","6.74925"
"","","","","","","","","","6.74973"
"","","","","","","","","","6.75022"
"","","","","","","","","","6.75071"
"","","","","","","","","","6.7512"
"","","","","","","","","","6.75169"
"","","","","","","","","","6.75218"
"","","","","","","","","","6.75266"
"","","","","","","","","","6.75315"
"","","","","","","","","","6.75364"
"","","","","","","","","","6.75413"
"","","","","","","","","","6.75462"
"","","","","","","","","","6.75511"
"","","","","","","","","","6.75559"
"","","","","","","","","","6.75608"
"","","","","","","","","","6.75657"
"","","","","","","","","","6.75706"
"","","","","","","","","","6.75755"
"","","","","","","","","","6.75804"
"","","","","","","","","","6.75852"
"","","","","","","","","","6.75901"
"","","","","","","","","","6.7595"
"","","","","","","","","","6.75999"
"","","","","","","","","","6.76048"
"","","","","","","","","","6.76097"
"","","","","","","","","","6.76145"
"","","","","","","","","","6.76194"
"","","","","","","","","","6.76243"
"","","","","","","","","","6.76292"
"","","","","","","","","","6.76341"
"","","","","","","","","","6.76389"
"","","","","","","","","","6.76438"
"","","","","","","","","","6.76487"
"","","","","","","","","","6.76536"
"","","","","","","","","","6.76585"
"","","","","","","","","","6.76634"
"","","","","","","","","","6.76682"
"","","","","","","","","","6.76731"
"","","","","","","","","","6.7678"
"","","","","","","","","","6.76829"
