"	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	"
"0.0345715	8.51729	8.09585	10.3132	9.71865	7.61987	8.9158	9.02017	9.67777	9.20351	8.67309	6.74183	8.63992	5.76959	7.14657	8.82154	5.02494	8.05442	9.43215	10.2153	5.23298	6.60714	5.65858	8.59124	8.77651	8.29117	8.07434	11.1679	8.4341	7.52035	9.50115	11.1102	10.2154	10.0463	8.8272	10.0172	10.6162	8.73152	9.98089	7.25339	10.3747	8.48175	10.4219	8.90863	9.07516	8.69107	9.64504	8.99155	9.06306	9.15801	9.77251	14.5023	9.04316	9.24884	9.90956	9.05089	9.34209	8.72861	9.36419	8.91053	8.36163	9.73336	8.85753	9.03519	9.29812	8.74985	6.97519	7.30139	8.32793	6.88589	7.94934	10.7859	8.46908	5.5404	9.33577	7.40569	6.68161	6.56196	7.37619	5.05883	9.29798	6.86018	6.9153	8.20087	7.49399	7.51054	9.4891	8.02996	8.4948	7.97634	10.0314	9.61745	9.05675	9.09854	7.33223	"
"0.0847478	21.1767	16.0127	18.134	19.128	16.6114	17.5067	17.0877	19.1168	19.4801	20.4298	13.8187	21.2865	12.3748	18.959	23.0863	12.0063	17.96	19.3757	20.4177	12.8011	15.4516	13.557	20.7259	21.4507	17.5967	20.6877	21.5919	18.5465	17.7166	18.9344	23.4976	22.2881	18.8965	17.7122	18.6598	20.0721	18.2878	22.7485	15.7836	19.7211	17.1545	19.6204	17.9986	19.2767	18.7396	19.6162	17.5966	18.6376	18.0098	19.2343	36.5123	17.7683	18.0144	19.4123	17.5595	17.1716	17.4087	18.2772	17.5607	17.9352	20.121	17.9723	19.5879	19.0683	16.7536	14.8585	15.3597	16.4221	14.6737	16.7554	19.8701	18.3383	13.3416	18.2424	15.4628	17.3351	16.8971	16.9789	17.5808	28.3735	14.3405	14.9428	16.8121	15.9547	16.7132	21.4812	19.2	19.06	18.7108	31.4868	20.5961	18.8593	17.2122	15.8087	"
"0.134924	97.2555	85.1218	94.956	95.0245	94.8667	94.9204	85.3232	95.0239	85.8398	69.804	84.6953	97.0024	94.594	96.7003	65.9744	96.1486	85.5531	85.8091	95.1079	56.9876	75.7175	75.0332	70.0037	97.0147	85.4618	97.9004	86.2243	85.6672	85.524	95.0127	98.3577	96.9032	95.0077	85.4666	94.9921	85.9138	85.5983	96.7469	85.1055	85.844	85.3587	85.8211	85.5258	77.0083	85.6973	85.853	85.4352	76.7502	85.5195	95.0312	78.9654	85.4706	85.5146	85.7974	85.4213	85.3259	76.2728	85.5688	94.924	85.533	77.2767	76.4815	85.8709	85.7445	67.1406	94.7532	85.0121	75.9104	75.3472	85.2915	95.069	85.6186	74.9729	85.564	75.6207	85.4708	94.8902	94.8921	95.2992	88.7181	94.7195	75.471	85.2935	85.1329	76.1444	96.8124	85.8267	85.7776	56.8488	98.1003	77.5071	95.0095	76.1305	85.1043	"
"0.1851	49.5353	37.7009	43.5844	35.7792	36.2044	37.4089	41.8521	38.0852	39.0255	53.2148	39.7092	45.2372	46.6809	40.1619	62.6034	37.6097	43.7159	43.5934	37.4485	61.6267	43.6542	44.7151	52.8	45.4592	39.3389	60.2055	42.5243	41.4962	37.6042	41.5153	67.9906	43.7517	34.6681	42.0737	35.1366	42.3463	38.3675	41.0844	40.1876	39.4083	39.2721	40.6781	40.2695	45.9642	37.9859	41.5446	41.5555	46.1231	40.3228	37.875	73.751	43.6579	38.4	41.7072	38.7899	38.3636	46.1739	42.881	39.0059	40.2716	48.2983	44.7377	37.8466	38.5059	53.4558	28.3503	38.6192	46.0719	45.0965	43.4526	44.3825	44.865	44.9504	38.4617	43.4077	44.4808	43.3777	42.5235	35.3209	85.9436	31.371	43.772	39.864	40.1426	44.6041	42.0746	39.6078	42.4369	72.0707	76.8319	43.8756	43.7926	46.1169	44.5343	"
"0.235277	16.8045	15.1841	19.1707	16.3504	14.9102	15.8676	17.5252	16.8622	15.8878	15.5046	15.1649	15.1694	16.7788	14.0919	16.4438	13.5471	17.8764	18.0964	17.2013	14.1087	13.1326	14.386	15.1103	15.4819	15.9982	16.3653	18.6184	16.8697	14.5947	17.4648	19.7465	17.8584	16.274	17.086	16.2514	18.4294	15.6877	16.5964	15.7015	17.0877	15.4715	17.7453	16.5762	16.4739	15.1739	16.896	16.8343	16.6858	16.9291	16.6894	22.1191	18.1854	15.9468	17.9237	15.7276	15.9604	16.3731	17.5696	16.4461	15.6586	17.438	15.3465	15.3624	15.8201	15.9341	12.9349	14.8113	16.3091	14.8544	17.181	18.5755	18.6611	14.6254	15.7433	13.9318	17.3183	16.468	16.9005	13.4746	19.8101	12.0377	13.312	15.6896	15.0594	14.7164	15.057	15.3497	17.5769	17.4279	18.8516	15.1317	17.7948	16.4616	17.0741	"
"0.285453	12.0555	11.3368	14.6934	12.5317	10.8868	11.8205	12.6595	12.8028	11.8928	11.2693	10.6108	11.3242	10.9849	10.2337	11.9414	8.80769	12.265	13.1213	13.9523	9.35388	9.02507	9.88082	11.3539	11.4403	11.7258	11.4223	14.1898	12.3089	10.8819	12.9367	15.0978	14.0997	13.0689	12.1115	12.9174	13.7591	11.8352	12.6294	10.9104	13.5741	11.3599	13.8684	11.9413	12.2629	11.4527	12.1192	12.0192	12.3696	12.8577	12.5206	17.0614	13.0436	12.2361	13.4842	11.717	12.3183	11.9853	12.3984	12.1389	10.755	11.9674	11.604	11.1743	11.8524	11.7459	9.87363	10.3986	12.0452	10.4513	11.4655	13.9762	13.0394	10.0832	12.0308	10.4029	11.0683	10.6421	11.3078	9.13278	13.1106	8.42351	9.15751	11.3211	10.0327	10.7288	12.2927	10.6364	12.5996	12.9582	13.3775	12.3642	13.0347	12.0817	10.5453	"
"0.335629	10.6067	10.1535	13.8257	11.7116	9.64424	10.7374	11.4302	11.4858	10.6671	9.97354	9.52346	10.3859	9.66859	9.48111	10.7111	7.54713	10.9205	12.1817	13.0779	8.11369	8.06629	8.44587	10.5177	10.8482	10.7234	10.1914	13.3264	11.1409	9.88988	11.9715	14.3926	12.9423	12.0525	10.6458	12.2889	12.213	10.6436	11.342	9.40351	12.5918	10.3108	12.8848	10.9447	11.0365	10.3174	10.8234	10.7948	11.3093	11.5545	11.1582	15.3822	11.4906	11.1215	12.2407	10.7682	11.238	10.702	11.2263	10.9484	9.46785	10.7212	10.4021	9.94511	10.5377	10.486	8.6631	8.73496	10.8303	9.15648	9.77811	13.1139	11.5179	8.59585	11.225	9.40442	9.1892	8.86581	9.68151	7.87686	11.267	7.91337	8.24235	10.2399	9.01713	9.47128	11.9436	9.34265	11.1843	12.0388	12.2134	11.8564	11.8932	10.7844	8.55869	"
"0.385806	9.90851	9.94804	13.9412	11.6491	9.11667	10.501	11.1847	11.2532	10.6201	9.5593	9.28723	10.0165	9.44691	9.35993	10.3632	7.02971	10.4552	12.0441	13.3244	7.66429	7.95123	7.84159	10.3942	10.5809	10.6288	9.91858	13.3244	10.8001	9.74646	11.5751	14.577	12.8949	11.924	10.5692	12.0035	12.1871	10.6115	10.7118	8.90308	12.7654	10.135	12.7895	10.7182	10.629	10.2059	10.5093	10.4912	10.9013	11.3486	10.8482	14.8276	11.1354	11.022	12.3975	10.5944	11.1642	10.4044	10.934	10.4746	9.15936	10.658	10.1364	9.57563	10.0892	9.92917	8.59882	8.04015	10.4602	8.68044	9.23399	12.8588	11.2116	8.06743	11.3117	9.06786	8.66132	8.40072	9.51743	7.13445	10.727	7.89323	8.1515	10.1269	8.74467	9.23836	12.0532	8.98281	11.016	11.9469	11.8984	12.1134	11.7114	10.5986	7.7984	"
"0.435982	10.441	10.6085	14.7281	12.5654	9.69339	11.1831	11.7074	11.9587	11.2029	9.89586	9.60452	10.4635	9.60488	9.93801	10.8062	7.07495	10.6184	12.7873	13.965	7.86377	8.17718	7.77456	10.79	11.2459	10.9523	10.0994	14.2819	11.3088	10.0143	12.222	15.2145	13.5252	12.6001	11.1552	12.8978	13.0223	10.9945	11.0944	9.29668	13.439	10.6787	13.5595	11.2946	10.8916	10.888	11.1406	11.1158	11.2127	12.205	11.3484	15.4861	11.565	11.6059	12.8805	11.1659	11.5145	10.9021	11.4111	11.1591	9.57982	11.1107	10.5679	10.2743	10.7095	10.2224	8.9808	8.16665	10.5025	8.88051	9.53016	13.669	11.453	8.04519	12.0732	9.42339	8.98842	9.02223	10.508	7.11069	10.9785	8.37708	8.44226	10.5338	9.04374	9.49304	13.0779	9.29948	11.5981	12.5361	12.4127	13.0347	12.1651	11.1078	7.84724	"
"0.486158	11.9635	12.1762	16.7177	14.478	11.0557	12.7449	13.3893	13.2164	12.7672	11.4889	10.5535	11.6896	10.2582	11.0645	12.4044	7.50289	12.3014	14.7437	16.2752	8.65278	8.84679	8.46487	12.1498	12.636	12.1727	11.0402	16.6849	12.7505	11.1701	13.644	16.9009	14.9527	14.2323	12.764	15.0455	14.8021	12.5952	12.8992	10.6754	15.178	12.2725	15.2743	12.862	12.2588	12.8345	12.8916	12.6577	12.8682	13.8688	12.8593	18.5368	12.5771	13.4509	14.4628	12.6525	13.1347	12.3276	13.0097	12.6588	11.2327	12.6045	12.0778	12.1204	12.1567	11.6936	10.2879	9.42241	11.7536	9.99178	10.7971	15.304	13.0322	8.72072	13.9202	10.6361	9.44758	9.0811	10.8786	7.69723	12.2064	9.12652	9.45858	11.7089	10.1893	10.7213	14.455	10.6736	13.1094	13.8478	13.6038	14.9663	13.5705	12.5621	8.83953	"
"0.536335	17.1427	17.1513	21.6948	19.7863	16.0051	18.2098	18.126	18.5941	18.6674	17.5596	13.9011	15.8175	12.6345	14.3713	18.7346	9.8377	18.3634	20.8691	22.9425	12.3113	11.4748	11.2967	17.6112	16.667	17.4781	14.4975	23.0057	17.8067	15.155	18.7664	21.1994	20.4421	19.8252	17.8833	20.4223	21.0799	18.1765	18.7397	15.3213	21.1047	17.3424	21.1554	18.3022	18.2089	18.5447	18.3911	17.7536	18.6036	19.298	18.4021	29.8909	17.4478	19.3382	20.4387	17.8114	18.0772	17.4835	18.2705	17.7274	16.6851	17.917	17.7489	18.0158	18.0747	16.9402	14.8749	13.804	16.9141	14.6245	15.4936	20.8568	18.4237	12.3392	19.2381	15.2478	13.8236	13.2305	16.675	10.1259	17.2251	11.6908	13.1222	16.6385	14.7487	15.8962	18.6207	16.7704	18.8808	18.3432	17.8435	20.0759	19.0967	17.6499	13.593	"
"0.586511	32.8018	29.2124	35.3961	33.8103	29.5048	32.0099	31.2247	33.0995	32.2595	30.7207	22.9904	26.3053	20.6641	23.1357	32.522	17.3073	31.9694	33.7111	37.9488	19.8414	16.6236	17.5493	29.928	27.4596	31.0362	24.6296	37.4462	30.7482	24.298	32.8073	33.3199	35.9616	34.4007	31.3585	35.0008	36.7867	32.0282	34.6528	27.9286	35.3406	29.1865	35.5387	31.71	32.3819	31.5822	32.9909	30.4664	31.9358	32.3568	33.0606	56.8077	30.6274	33.0038	34.7388	30.9044	31.0099	29.8078	31.5119	31.7538	30.1524	31.1237	31.1791	32.3275	32.2784	29.0893	27.3943	26.9073	29.7362	26.5643	28.0323	35.3456	31.7196	21.6903	32.299	26.7824	27.0275	27.1531	31.8038	18.5382	30.3922	18.0569	21.0345	29.089	26.5223	27.8176	28.3465	31.55	33.0406	28.7123	28.9615	30.9007	34.2228	30.2704	27.143	"
"0.636687	58.6049	51.0872	58.1202	58.0051	53.5781	56.0853	54.8564	58.9432	58.1323	55.3936	39.4482	42.3058	33.161	35.6677	57.1938	28.4641	55.1219	55.21	61.4963	33.9484	26.7178	29.9561	53.9207	45.3978	56.8461	41.2584	62.7845	54.527	41.6309	57.2093	51.7625	61.2574	59.8419	56.2803	60.3303	65.4826	57.4205	61.3979	51.3499	61.4852	51.0768	61.6504	55.9835	59.6644	55.926	59.433	53.4731	56.7197	56.2675	59.7337	101.839	54.7944	57.788	61.0843	54.969	54.2571	53.592	55.9986	56.689	54.7773	55.5979	56.8427	58.5004	58.7842	53.004	49.3527	51.3899	54.3542	49.3071	51.3627	60.5792	55.8669	40.4359	55.6268	48.7281	53.0975	53.8054	56.7862	31.9422	50.9906	28.3309	36.0211	50.8591	47.8792	50.4377	43.3509	59.1806	58.3313	46.9594	46.079	51.7405	59.1179	54.2704	52.662	"
"0.686863	92.6119	73.2469	85.4831	84.0077	79.5611	82.2264	80.419	85.8562	82.9137	80.0372	56.7017	64.2508	48.7956	53.8424	85.0142	44.1267	82.9603	80.866	89.6205	49.6782	50.9384	59.0847	77.8009	68.2565	83.4794	64.3287	88.6459	79.2464	63.3222	84.2387	77.5023	94.5067	86.2101	82.0712	88.5304	94.3401	81.6338	95.3472	75.1091	86.7711	72.7737	87.431	80.2781	85.4819	79.4313	86.285	77.8076	81.609	80.8043	87.2426	161.081	79.987	82.6565	87.7047	79.6623	78.3536	77.3495	81.3544	83.7403	79.7558	81.5068	81.42	84.6805	83.9397	76.8649	72.8425	76.6866	78.7407	72.1004	76.3044	89.0833	81.8456	57.5831	79.4664	70.3214	82.5987	85.9497	86.6277	51.2679	80.8786	40.4165	50.5003	73.5749	70.1844	72.5957	62.0408	86.5261	84.7748	69.6139	70.2745	75.711	89.2063	78.3722	80.1217	"
"0.73704	157.746	139.596	138.831	157.08	151.151	152.277	151.226	164.694	172.791	164.409	106.12	105.789	80.3363	87.7307	163.518	72.8928	156.283	147.962	161.648	95.5801	91.9205	113.265	156.584	106.917	155.214	100.48	167.17	157.613	119.095	156.986	116.351	156.532	163.502	158.766	157.713	187.557	168.821	167.149	152.883	173.61	143.234	173.699	159.77	183.497	162.03	171.128	148.448	166.198	156.224	169.896	287.62	156.139	163.868	172.092	155.883	151.751	157.622	157.899	156.909	161.54	159.642	170.384	170.269	176.177	158.57	139.005	153.908	164.792	149.721	148.538	158.539	157.27	125.622	148.358	141.59	158.153	154.357	160.227	82.2361	131.23	65.2978	98.3102	137.446	132.565	147.02	100.79	178.567	165.042	121.654	111.213	142.706	155.358	159.299	157.566	"
"0.787216	240.471	174.973	220.812	202.471	205.281	207.318	197.5	210.94	191.042	185.986	141.53	154.72	130.263	127.167	198.676	121.785	196.941	183.992	206.082	121.987	91.9431	117.363	180.357	172.226	211.164	170.121	199.569	187.591	142.776	211.792	195.596	241.538	210.153	199.791	219.928	224.682	187.224	231.67	185.019	197.581	168.331	201.229	189.216	197.699	181.04	206.502	188.863	187.39	188.942	215.545	385.077	196.033	193.841	206.375	191.286	187.525	180.559	196.51	212.46	189.262	191.233	187.104	197.619	193.164	181.144	185.914	195.941	188.82	176.489	190.837	225.039	201.252	141.431	188.107	170.388	216.766	239.676	225.873	141.578	208.146	99.0104	115.729	184.298	178.76	174.487	139.302	207.143	202.479	168.44	170.769	159.1	236.445	184.841	208.282	"
"0.837392	178.65	151.51	168.456	163.582	163.438	165.287	168.84	170.283	166.651	158.254	121.007	118.749	101.77	104.398	158.125	97.7103	181.114	170.66	180.682	104.814	149.948	189.983	156.057	123.8	175.879	122.387	171.514	162.42	147.622	167.888	142.176	179.647	168.56	171.611	172.462	193.852	165.078	176.107	160.669	172.302	147.512	175.696	165.271	175.446	158.751	176.374	161.741	167.767	164.247	174.285	286.574	168.532	166.669	178.695	164.456	161.582	161.404	169	169.995	163.635	168.761	166.164	169.247	168.483	158.566	148.699	167.963	168.497	159.301	163.434	176.342	172.547	127.325	159.067	152.18	182.131	182.261	180.42	104.918	152.3	78.3129	103.218	154.384	150.234	154.372	106.635	177.895	174.027	130.638	124.381	157.096	180.515	165.485	176.371	"
"0.887569	130.169	107.84	125.492	115.347	113.866	117.185	120.092	119.01	114.681	115.29	86.6603	88.1846	76.1511	77.6058	120.374	72.8333	127.985	122.61	127.86	82.7264	93.5955	119.777	114.253	96.3655	125.913	96.1029	123.763	114.853	97.415	118.63	110.09	131.641	116.974	121.182	122.597	134.684	114.532	125.424	111.674	120.227	104.288	123.107	116.014	123.588	111.048	122.437	114.71	119.707	117.1	120.111	218.333	117.97	114.388	124.922	113.769	111.504	113.685	118.868	119.526	112.749	119.101	116.889	115.126	113.753	116.199	101.72	115.175	117.508	111.933	114.749	127.704	124.269	90.044	113.651	107.382	130.661	134.701	131.688	80.6582	120.221	58.274	74.5775	111.192	107.662	109.238	80.6257	123.508	124.352	105.073	96.3099	109.651	135.662	116.573	120.517	"
"0.937745	93.6991	82.5832	91.3645	88.9691	83.1925	86.2659	90.5474	89.224	88.5514	86.7258	62.7025	65.1199	54.1181	59.0594	91.4882	48.7076	97.6402	95.0202	99.0824	59.7129	82.031	98.5989	84.3392	66.7658	88.4231	63.1501	98.6996	87.322	76.7713	85.4209	81.5077	94.8639	89.0982	92.2217	91.962	101.504	89.7523	93.3288	83.1449	94.5055	81.1943	95.1284	90.0031	94.5877	86.9758	92.1353	85.9494	92.3826	91.0632	89.2624	162.214	87.6454	87.8346	95.6892	85.3123	84.1404	86.3072	89.3561	87.1779	86.1027	89.4994	90.3863	88.9049	87.1165	86.2778	74.8354	84.0357	86.5337	82.4146	84.0387	93.8692	92.89	65.7417	87.2821	77.8517	91.5305	88.1156	92.445	53.5248	83.5186	42.6446	56.2505	79.0151	75.9087	80.2426	63.0278	93.119	93.9014	77.5297	71.202	88.7954	92.7589	87.2211	85.8401	"
"0.987921	122.79	101.501	115.081	117.291	108.324	111.771	113.196	117.684	114.709	108.061	74.6661	86.2421	65.328	76.915	116.029	64.5463	118.488	115.436	128.18	64.8534	94.6859	117.015	99.0457	83.3081	104.745	77.2481	125.444	107.23	90.8347	109.52	102.651	123.259	119.046	117.322	120.737	129.303	114.56	127.125	104.373	121.965	103.993	122.075	114.22	119.556	111.879	117.662	107.316	116.271	113.596	117.26	215.058	108.706	114.542	121.798	109.117	108.209	108.516	111.74	113.002	112.009	112.572	115.059	118.893	114.798	106.36	97.7716	106.42	107.933	99.5264	103.863	119.883	113.81	79.108	111.577	91.9806	105.976	105.924	111.307	69.3121	102.48	55.63	68.1035	94.5966	91.3282	97.0618	81.0236	117.048	115.307	91.0269	90.7051	103.409	113.023	108.401	110.675	"
"1.0381	218.604	168.234	189.032	201.771	189.11	194.03	190.915	205.072	203.141	190.104	122.989	143.378	103.719	116.011	206.698	94.5343	187.241	178.553	198.983	102.387	102.637	123.814	166.674	136.933	173.462	127.282	212.821	185.528	126.525	192.728	168.662	215.549	206.514	200.488	207.053	227.079	199.685	233.617	182.275	212.013	177.981	213.819	197.026	212.289	193.064	206.682	183.286	201.899	192.973	207.622	393.124	189.591	199.076	208.898	188.948	186.255	188.577	193.248	196.848	198.794	200.831	199.043	211.83	205.958	183.974	169.222	184.605	189.639	168.868	179.772	204.876	197.123	135.536	189.552	155.401	180.53	180.978	187.478	107.563	175.158	84.2479	112.119	159.399	155.268	165.63	132.54	206.324	197.124	148.736	153.089	155.133	190.822	188.461	199.579	"
"1.08827	544.005	359.769	378.182	437.768	412.88	412.534	406.252	451.747	473.496	449.588	253.925	339.543	204.749	259.316	542.957	190.526	401.184	374.589	413.642	230.372	201.559	236.888	384.348	298.328	358.166	283.841	462.371	417.623	262.247	427.74	383.723	520.824	448.057	437.757	435.689	511.147	456.987	584.928	415.999	470.977	384.999	476.008	434.696	503.176	443.713	475.931	399.668	460.024	422.148	463.059	1071.65	422.514	446.857	462.049	412.156	399.847	427.319	426.835	424.883	453.752	470.5	456.009	493.702	485.566	420.095	363.142	409.256	434.954	372.359	404.274	433.532	452.775	319.268	410.428	336.985	418.181	404.89	421.568	259.986	443.924	163.15	239.902	342.929	334.882	378.88	298.785	478.941	440.062	360.7	386.588	322.271	412.247	421.078	449.026	"
"1.13845	1628.86	1301.53	1405.6	1566.02	1518.55	1477.38	1433.74	1608.67	1583.43	1233.6	887.498	977.103	828.524	722.969	1365.41	669.819	1235.22	1136.38	1285.81	628.454	608.8	767.294	972.513	783.581	1071.53	780.706	1413.43	1322.48	768.791	1522.41	1142.86	1565.29	1615.54	1525.53	1584.69	1779.52	1555.07	1697.43	1500.19	1583.55	1309.67	1627.02	1475.04	1604.49	1497.46	1618.46	1413.46	1473.12	1454.6	1639.83	2524.29	1489.05	1520.99	1571.1	1439.73	1464.15	1421.18	1467.28	1538.58	1501.98	1446.44	1496.31	1621.61	1627.69	1374.87	1397.98	1501.06	1533.15	1337.79	1458.55	1531.38	1533.08	1177.56	1433.1	1130.4	1336.51	1407.46	1542.82	766.844	1110.45	573.272	774.705	1164.51	1154.85	1238.41	825.555	1496.92	1354.87	901.199	960.548	852.31	1422.47	1456.44	1610.05	"
"1.18863	1874.44	1359.42	1648.74	1583.45	1651.82	1643.49	1570.21	1703.98	1546.19	1407.65	1056.6	1050.16	983.628	863.554	1507.26	905.668	1492.54	1362.14	1512.85	820.91	755.693	987.465	1160.38	926.563	1274.66	964.928	1549.76	1488.8	893.349	1682.55	1401.18	1852.38	1692.68	1662.28	1704.77	1867.35	1553.17	1794.37	1529.56	1576.19	1373.76	1648.72	1562.78	1667.23	1410.6	1647.31	1508.51	1559.54	1517.1	1744.89	2919.56	1637.62	1562.34	1662.56	1549.3	1564.07	1509.04	1592.41	1715.22	1559.28	1595.46	1526.09	1596.4	1604.44	1554.71	1502.07	1668.25	1613.72	1492.23	1513.19	1769.8	1598.63	1178.64	1406.03	1288.17	1473.47	1533.46	1534.39	864.109	1380.31	584.409	824.688	1259.01	1243.74	1293.62	903.529	1617.91	1508.1	1168.21	1142.81	1009.26	1564.86	1547.05	1815	"
"1.2388	913.439	708.083	775.421	725.548	780.331	778.708	830.181	800.748	800.258	865.35	602.007	549.584	483.935	465.746	843.017	490.151	875.157	788.895	785.627	559.292	515.866	699.285	783.047	626.998	867.343	662.575	824.231	811.938	603.747	806.708	684.638	900.286	768.204	868.56	786.702	971.12	786.338	864.979	800.12	807.413	709.717	835.342	811.379	923.486	734.572	878.582	798.899	869.077	784.508	834.118	1588.19	858.695	799.968	876.417	809.375	788.342	839.042	848.195	814.948	814.947	910.281	842.963	824.61	821.013	893.21	693.307	884.974	887.267	852.196	822.646	849.011	872.809	670.168	757.783	778.371	955.693	969.406	839.387	553.861	843.916	345.179	499.81	752.811	749.154	773.899	463.139	914.689	867.67	713.347	634.49	669.727	898.098	857.817	962.34	"
"1.28898	490.216	378.682	403.003	391.428	424.587	416.808	437.627	432.86	431.661	458.312	325.051	294.185	268.976	253.97	440.827	261.494	477.216	423.287	419.737	310.529	290.935	399.449	434.518	323.557	478.021	345.199	438.148	442.922	339.821	430.315	356.621	471.428	413.603	461.168	418.544	513.692	422.313	464.757	432.409	430.364	378.221	442.927	431.953	488.584	399.817	470.568	423.939	452.6	417.788	451.336	826.29	452.883	425.475	465.724	427.293	412.462	434.91	448.818	438.68	435.54	470.914	443.907	441.466	443.019	451.15	382.433	477.278	460.208	447.915	442.701	446.967	470.535	368.684	401.175	417.199	539.676	530.315	462.606	298.456	446.545	182.741	272.247	406.08	406.183	421.35	246.794	506.126	474.387	373.754	336.767	368.398	476.894	444.163	508.499	"
"1.33916	319.92	240.487	255.871	251.573	275.376	267.379	274.5	277.554	273.365	285.156	205.17	190.589	180.363	167.462	281.143	171.53	300.556	263.733	268.055	197.354	182.692	250.932	269.903	203.092	297.63	218.485	272.926	281.663	220.022	274.864	231.065	302.1	266.347	289.776	268.285	321.765	266.738	302.417	274.798	270.206	238.547	278.957	270.328	308.245	254.582	295.653	265.697	280.857	262.859	290.057	526.554	283.135	267.539	290.303	267.49	257.103	269.022	279.826	281.823	273.627	289.378	277.633	278.847	280.318	277.894	250.08	304.879	286.523	280.207	278.854	283.839	296.733	237.97	249.725	259.617	344.252	345.391	302.595	196.676	285.047	118.458	169.447	253.515	254.045	263.436	160.7	323.314	299.445	240.292	218.675	226.008	306.043	274.931	318.68	"
"1.38933	227.832	169.51	177.692	176.949	195.008	187.809	190.979	195.094	192.001	198.275	143.425	135.738	131.183	121.112	199.211	122.248	210.098	182.915	187.39	140.421	131.132	179.619	187.219	141.384	205.562	154.332	188.304	197.738	158.1	192.357	161.917	211.159	186.428	202.139	187.954	223.88	187.717	216.689	194.137	189.521	167.532	195.085	188.556	217.74	180.663	206.943	185.576	195.325	182.963	204.4	373.867	196.352	187.434	201.607	186.491	177.957	187.243	193.822	197.402	191.301	200.458	194.028	196.587	197.432	191.536	177.537	213.792	200.09	196.27	195.078	196.233	207.227	170.994	173.297	180.213	242.987	246.463	217.895	142.208	202.081	84.3284	118.307	175.888	176.631	184.002	114.946	227.826	209.798	171.768	155.582	155.084	215.64	190.801	222.782	"
